Time,GDP___DEM_1,GDP___DEM_2,GDP___DEM_3,GDP___SUP_1,GDP___SUP_2,GDP___SUP_3,GDP___POL_1,GDP___POL_2,GDP___POL_3,GDP___Exogenous_1,GDP___Exogenous_2,GDP___Exogenous_3,GDP___Initials_1,GDP___Initials_2,GDP___Initials_3,CPI___DEM_1,CPI___DEM_2,CPI___DEM_3,CPI___SUP_1,CPI___SUP_2,CPI___SUP_3,CPI___POL_1,CPI___POL_2,CPI___POL_3,CPI___Exogenous_1,CPI___Exogenous_2,CPI___Exogenous_3,CPI___Initials_1,CPI___Initials_2,CPI___Initials_3,STN___DEM_1,STN___DEM_2,STN___DEM_3,STN___SUP_1,STN___SUP_2,STN___SUP_3,STN___POL_1,STN___POL_2,STN___POL_3,STN___Exogenous_1,STN___Exogenous_2,STN___Exogenous_3,STN___Initials_1,STN___Initials_2,STN___Initials_3
1998-Q1,-0.890489736799454,-0.0917389359266119,0.677266474273376,-0.504918479677568,0.164642853659727,0.977591193750378,-0.304465434499255,0.0992206033036466,0.782546653970668,1.7443329592241,2.84532295384915,4.13016360106576,-0.796523491167923,-0.0879946931062966,0.270069473871693,-1.32610735999799,-0.208908178265402,1.01005916646072,-3.67544402724105,-1.75684629752915,0.289787409431301,-1.46472389554266,-0.0605377065824724,0.909328453061893,0.365113549428032,3.45735522118628,6.42914700546981,-1.21091244305913,-0.0984018152516532,1.41787517663315,-1.85630962196773,0.195180476721559,2.67385804024384,-2.25980123470896,-0.403146451347471,1.15713448600043,-2.26316532553409,0.455112712563734,3.49438535018694,-1.23095301318102,4.4870526722538,8.12560486353113,-0.253604814533044,0.64462152840775,3.91070740162227
1998-Q2,-1.20781832083582,-0.409962439760157,0.353927284582377,-0.489409956542662,0.18819900372216,1.01248085098353,-0.325718437593663,0.0898536767705617,0.753953437532058,1.74271793971374,2.85528208822615,4.1438670760222,-0.791787330839373,-0.0819746984968634,0.276480464369632,-1.37674755395331,-0.251575508521285,0.971688942875988,-3.82365845798987,-1.90841901028348,0.175801215309642,-1.45636877107559,-0.0504406495256976,0.917471971593345,0.365544482039354,3.45882805592808,6.44151750205957,-1.20632926485798,-0.0942052909660938,1.40786119485921,-1.96437740733348,0.0842240090768365,2.58947843848101,-2.33082957526161,-0.438850874314665,1.07869164729616,-2.14676743988199,0.547897758005119,3.66493485605034,-1.23171892747291,4.50929965051722,8.17520659835905,-0.260034640172523,0.628943988436217,3.8872173690596
1998-Q3,-0.70645380772525,0.0890553258540669,0.857343575022241,-0.466970046551419,0.209689296737997,1.05301351338703,-0.353531602744285,0.076286183832093,0.731763863833031,1.7473736690526,2.86094799179732,4.16367510115702,-0.786981243504167,-0.077196395983295,0.272681789139155,-1.33819886652404,-0.209023830918382,1.00223703469934,-3.92038800888637,-1.98699781447007,0.124997526624467,-1.43926701898072,-0.0430852513471927,0.941106851147163,0.373022820179242,3.46282207832984,6.48273089519203,-1.18557417032524,-0.0916223922798376,1.39785307845944,-1.87287635311064,0.174287017036956,2.69079879855255,-2.39180801357981,-0.463175544115327,1.0336491430424,-2.2335085889124,0.513165390428166,3.69927452517911,-1.23512317464983,4.53847881470724,8.27366938068116,-0.254027934519018,0.603079762588431,3.87820677219824
1998-Q4,-0.0712715023851048,0.708589992423741,1.47890339514615,-0.446671967777077,0.228389296630061,1.10023719998683,-0.370728622192551,0.067513982704722,0.717505034240724,1.75093678531757,2.87070612846679,4.17362979676222,-0.77709995024061,-0.0708941041920639,0.272371693292544,-1.25149346719827,-0.12568803441276,1.07521630727774,-3.74563657422844,-1.81992161189286,0.316567049606935,-1.44281825421453,-0.0372814617026226,0.968545166598223,0.381052172384191,3.46609183641092,6.51395653150077,-1.16605806731234,-0.0852906809987328,1.38032431967133,-1.6946083708292,0.325589865114537,2.87998483232997,-2.40605886549015,-0.442325163410345,1.05069227968112,-3.05151543395348,-0.313422670523076,2.89877374450351,-1.21122500354183,4.56983457166249,8.31537558138209,-0.245283116041754,0.588836948279414,3.8496815841922
1999-Q1,-0.262085943390144,0.508246418762076,1.28358771227455,-0.425972493492371,0.251637355246486,1.13163401340246,-0.381459965642846,0.0482144081212282,0.716729198610142,1.75925457351725,2.87851436356071,4.17988832167365,-0.758361698416922,-0.0656147264330072,0.275964661673374,-1.22551369364345,-0.115855532128893,1.07952674634364,-3.73195375709681,-1.79698086645344,0.363453463791007,-1.44967351261779,-0.0599922189769724,0.971894800088717,0.388508302306426,3.46043181045069,6.55702881881158,-1.146262508554,-0.0868608881669041,1.36304549877277,-1.73423960660579,0.301345603945459,2.8951245612896,-2.46351495036422,-0.445538820527911,1.05367623503064,-3.20829000866204,-0.427003956954668,2.81905515451737,-1.27654087043103,4.62076897808347,8.37231265932512,-0.249893722400033,0.574285466730964,3.82632246958003
1999-Q2,-0.780793983523957,-0.00349449946357722,0.77907859036407,-0.409824777699914,0.265233857519576,1.15324307781243,-0.383101116333145,0.0481200047023426,0.7143633132976,1.75353148409205,2.87774438159839,4.1762334566205,-0.748237353195324,-0.059967385275721,0.274815179218583,-1.27135597118184,-0.158841626636883,1.03285249890743,-3.46157970781813,-1.52043360164154,0.610376582595634,-1.43942377686282,-0.0618593243310228,0.9862253525665,0.396796546396662,3.46246559192213,6.60033725036409,-1.12916962097438,-0.0883981652638511,1.34254399701975,-1.86646743823504,0.179385455510033,2.79345760557474,-2.50986418985454,-0.392030840767544,1.07285430697367,-3.13212147780199,-0.325877065429576,2.91736782238458,-1.31293296470143,4.65642435161397,8.42136117696315,-0.25092606428218,0.554838256497176,3.82970833942245
1999-Q3,-1.17031783956166,-0.390406064089602,0.379071607467811,-0.392306879715263,0.275881368461287,1.160738660239,-0.374209543023919,0.0529183290334988,0.712007544318231,1.73770635290594,2.87385775879719,4.17297693708475,-0.740520146967817,-0.0561375837514669,0.280665917375342,-1.33017314285706,-0.205432476169521,0.981471585355847,-3.12169647381835,-1.20476493136136,0.940248544533777,-1.42963603302357,-0.0553958835224348,0.997148690887748,0.390518019254103,3.46732413101666,6.61045655604648,-1.12716817119655,-0.0872923242039832,1.31941368158447,-1.9593585127061,0.0852783380884637,2.72486245471526,-2.47137737015874,-0.34758373750537,1.11999807341142,-2.67491539776031,0.0849343475335609,3.26943188004177,-1.34937862573975,4.66529515132963,8.52330637753917,-0.253574105835802,0.535729903930951,3.81072001665463
1999-Q4,-0.206594103061467,0.548671750925339,1.31450553079097,-0.391188297392922,0.28297766190377,1.16297644920503,-0.367285349027161,0.0556160594595296,0.705904597325446,1.71046734353907,2.85441159110137,4.14216245877235,-0.734854791842326,-0.0511171500556589,0.282161516348588,-1.24448584567592,-0.125232129603216,1.07280330584573,-2.87805905748956,-0.962686924166667,1.22880696977932,-1.41054956766227,-0.0450686999642683,1.01383657391731,0.375707995032285,3.46224978212282,6.61916788617361,-1.115592342433,-0.0815606068731337,1.30401693778958,-1.76560935384713,0.273147461970194,2.91914651272803,-2.4636144217672,-0.306201113047281,1.15588708646584,-2.73405905574233,0.0483587730058675,3.27065506768534,-1.38745319111994,4.66198633566065,8.52882445255836,-0.272451593851076,0.519276032915963,3.79446435690393
2000-Q1,-0.693522375513593,0.056320672561877,0.804209180418994,-0.390906588936734,0.278323773048899,1.14183789148904,-0.373643076798416,0.0526522986299578,0.688691757934761,1.69194218784597,2.82144585635142,4.11324211193644,-0.729133018865853,-0.0459064529398476,0.279479821619884,-1.26017205321084,-0.144440815296389,1.03588255899395,-2.62241185294721,-0.697508506162029,1.48160652258749,-1.40233627363837,-0.0430183617997216,1.02660456786645,0.367784631690025,3.47302018469794,6.64922026464856,-1.10736730461236,-0.0806282630833855,1.2953018809066,-1.84659655278065,0.192766811344111,2.84047681772549,-2.43978831231643,-0.261633596415299,1.18899291930237,-2.31168172800838,0.490847808036221,3.68132639000297,-1.40231144904077,4.66837947431309,8.54945055617302,-0.262625026731795,0.500601483428139,3.78728649651411
2000-Q2,-0.0272129991857916,0.70557016250017,1.46814957015043,-0.400018046598618,0.264012119724746,1.12695233668618,-0.378005936719082,0.052668260080061,0.687791195739788,1.67597365308633,2.79247355630458,4.06204648373289,-0.713319873517247,-0.0427414284120885,0.287103125334887,-1.18317397149793,-0.0747075541146592,1.11135653380466,-2.64869949737923,-0.758300941499125,1.45446800580798,-1.37815484174837,-0.0317792787439371,1.03609660732734,0.338176766059088,3.46979264883927,6.6362702996433,-1.08822564181746,-0.0793619655809398,1.28669571097426,-1.68005109655245,0.33355368795992,2.9593868125335,-2.47321793880386,-0.260926030911001,1.17728110801077,-1.87526059569107,0.936388090466902,4.15090652644811,-1.41154669369329,4.68372135790443,8.55579688468903,-0.267638693349698,0.480696889934588,3.7490211844612
